ComplaintType;Complaint;Date;Decision;Report_name
Harassment of Newsmen;74. Complaint of Sh. Irfan Ali alias Thakur Tabbu, Editor, Insaf Ki Batein, Bahraich, Uttar Pradesh against the police authorities.;Feb.14, 2000;Settled;AnnualReport2000
Facilities to the Press;75. Complaint of Manager, Lokmat, Bikaner against Northern Railways.;April 6, 1999;Disposed of with directions;AnnualReport2000
Facilities to the Press;76. Complaint of Sh. Ghanshyam Verma, President, Rajasthan Small and Periodical Newspapers Editors Council against Directorate, Information and Public Relations Department, Government of Rajasthan, Jaipur.;April 6, 1999;Upheld;AnnualReport2000
Facilities to the Press;77.Complaint of Sh. Uttam Chandra Sharma, Editor, Muzaffarnagar Bulletin against Director, I and PRD, Government of U.P. Lucknow.;April 6, 1999;Directions -Upheld;AnnualReport2000
Facilities to the Press;77. Complaint of Sh. Kazim Rizvi, President, Newspaper Editors Guild of India, Varanasi against Government of U.P.;April 6, 1999;Directions;AnnualReport2000
Facilities to the Press;78. Complaint of Sh. Ghanshyam Verma, President, Rajasthan Small and Periodical Newspaper Editors Council, Byawar against DAVP.;April 6, 1999;Directions;AnnualReport2000
Facilities to the Press;79. Complaint of Journalists of Allahabad News Reporters Club against the Government of U.P.;April 6, 1999;Directions;AnnualReport2000
Facilities to the Press;80. Complaint of Sh. Rafat Ali Khan, Editor, Shramik Yug, Hindi Weekly, Rampur against I and PRD,;Government of U.P.;Disposed of with directions;AnnualReport2000
Facilities to the Press;81. Complaint of Sh. O. P. Sharma, Special Corres-pondent Excelsior, Jammu and Kashmir against Director I and PRD, Government of Jammu and Kashmir;Government of U.P.;Disposed of with observations;AnnualReport2000
Facilities to the Press;82. Complaint of Publisher, Namaskar Times, New Delhi against Ankur Advertising, New Delhi.;Government of U.P.;Dismissed being outside jurisdiction;AnnualReport2000
Facilities to the Press;83. Complaint of Sh. C. S. Kalra, Editor, University Today, New Delhi against Director, Tata Institute of Social Science, Mumbai.;Government of U.P.;Dismissed on merits;AnnualReport2000
Facilities to the Press;84. Complaint of the Editor, University Today, New Delhi against Prof. S. Rame Godwa, Chairman, All India Council for Technical Education.;April 6, 1999 ;Dismissed on merits;AnnualReport2000
Facilities to the Press;85. Complaint of Sh. Partha Pratim Sarkar, General Secretary, Coochbehar Press Club against police authorities.;June 7, 1999;Disposed of with observations;AnnualReport2000
Facilities to the Press;86. Complaint of Sh. Shyamal Chatterjee, Editor, Aghosita Bidhayak, North 24 Parganas (West Bengal) against Director, Information and Cultural Department;June 7, 1999;Directions;AnnualReport2000
Facilities to the Press;87. Complaint of Sh. Sibnath Choudhary, Secretary, Nadia District Patra Patrika Parishad, Nadia against District Magistrate and Returning Officer, Nadia.;June 7, 1999;Dismissed for non-prosecution;AnnualReport2000
Facilities to the Press;88. Complaint of Sh. Bijay Singh, Journalist against I and PRD, Government of Bihar.;June 7, 1999;Disposed of with directions;AnnualReport2000
Facilities to the Press;89. Complaint of Sh. P. Vijay Raghavan, Public Relations Head, Apni Ranchi, Hindi weekly, Ranchi, Bihar against Director, I and PRD, Govt. of Bihar.;June 7, 1999;Disposed of with directions;AnnualReport2000
Facilities to the Press;90. Complaint of Sh. S. P. Chaurasia, Secretary, All India Small and Medium Newspapers Editor's Association, Bihar against I and PRD, Govt. of Bihar.;June 7, 1999;Disposed of with directions;AnnualReport2000
Facilities to the Press;91. Complaint of Publisher, Begusarai Times, Bihar against Director General, Information and Public Relations Department, Government of Bihar.;June 7, 1999;Directions;AnnualReport2000
Facilities to the Press;92. Complaint of Sh. Pitambasa Mishra, Publisher and Prop., Utkal Mail, Rourkela against I and PRD, Government of Orissa.;June 7, 1999;Directions;AnnualReport2000
Facilities to the Press;93. Complaint of Sh. P. Mishra, Publisher, Utkal Mail, Bhubaneswar against DAVP.;June 7, 1999;Assurance;AnnualReport2000
Facilities to the Press;94. Complaint of Sh. Sharad Parashar, Bureau Chief, Dainik Narmada Kesari, Bhopal against Sh. Prateesh Pathak, Public Relations Officer, M.P. Legislative Assembly.;June 7, 1999;Outside jurisdiction;AnnualReport2000
Facilities to the Press;95. Complaint of Sh. Satish Upadhyay, District Representative, Trigut Dainik, Sidharathnagar against Director, Information and Public Relations Department, Government of Uttar Pradesh, Lucknow.;August 6, 1999;Directions;AnnualReport2000
Facilities to the Press;96. Complaint of Mohd. Salim, Editor, Buland Bharat and District Convenor, All India Journalists Committee, Saharanpur against Government of Uttar Pradesh.;August 6, 1999;Upheld;AnnualReport2000
Facilities to the Press;97. Complaint of Sh. Narendra Kumar 'Nirala', Editor, Yug Times, Aligarh against Sub-Divisional Magistrate, Aligarh, Uttar Pradesh.;August 6, 1999;Disposed with directions;AnnualReport2000
Facilities to the Press;98. Complaint of Sh. Rajeev Dhiraj, Executive (Admn.) Amar Ujala, Meerut against Regional Secretary, Secondary Education Council, Meerut, U.P.;August 6, 1999;Dismissed on merits;AnnualReport2000
Facilities to the Press;99. Complaint of officiating Secretary, Jammu and Kashmir Union of Working Journalists against Information Directorate, Jammu and Kashmir and Press Information Bureau, Government of India.;October 13, 1999;Proceedings dropped-Dismissed;AnnualReport2000
Facilities to the Press;100.Complaint of Sh. Mohan Nagpal, General Secretary, Punjab Union of Journalists, Bhatinda against National Fertilisers Ltd.;October 13, 1999;Dismissed on merits;AnnualReport2000
Facilities to the Press;101. Complaint of Sh. Mohan Nagpal, Editor, Dainik Pilot, Bhatinda against Telecom District Manager and SSP, Bhatinda (Punjab);October 13, 1999;Closed with observations;AnnualReport2000
Facilities to the Press;102. Complaint of the Proprietor, Ludhiana Cycle Samachar, Ludhiana, Punjab against the Senior Superintendent, Postal Department, Ludhiana, Punjab.;October 13, 1999;Directions;AnnualReport2000
Facilities to the Press;103. Complaint of the Chief Editor, The Sarpanch Daily, Chandigarh against Information and PublicRelations Department, Government of Haryana.;October 13, 1999;Directions;AnnualReport2000
Facilities to the Press;104. Complaint of Sh. Satya Prakash Pandey, Corres-pondent, Trigut Dainik, Sonepat against District Administration.;October 13, 1999;Disposed on;AnnualReport2000
Facilities to the Press;105. Complaint of Sh. Madan Verma, Editor, Good Haryana, Hindi Fortnightly, Jind (Haryana) against Director, I and PRD, Haryana, Chandigarh.;October 13,  1999; Dismissed on merits;AnnualReport2000
Facilities to the Press;106. Complaint of Sh. Atul Kumar Sharma, Karnal against JVG Times, New Delhi.;October 13,  1999; Dismissed-out-side jurisdiction;AnnualReport2000
Facilities to the Press;107. Complaint of Sh. S. S. Kalra, President, Haryana Patrakar Manch, Panipat against Executive Officer, Panipat Municipal Committee, Panipat, Haryana.;October 13,  1999;Observations;AnnualReport2000
Facilities to the Press;108. Complaint of Sh. Ramesh Dubey, Chief Editor, Publisher, Naujawan Darpan, Gwalior against DAVP.;December13, 1999;Directions;AnnualReport2000
Facilities to the Press;109.Complaint of Sh. Syed Rashid Ali, Chief Editor, Zehran Samachar Darpan, Bhopal against the Director, I and PRD, Government of Madhya Pradesh, Bhopal.;December13, 1999;Directions;AnnualReport2000
Facilities to the Press;b. Complaint of Smt. Mamta Jain, Editor, Krantikari Sanket, Hindi Weekly/Monthly, Rajnandgaon, M.P. against the Director, Information and Public Relations, Government of M.P., Bhopal.;December13, 1999;Directions;AnnualReport2000
Facilities to the Press;110. Complaint of Dr. Pratap Aggarwal, Reporter, All India Radio, Jagdalpur against CMD, National Mineral Development Corporation, Hyderabad.;December13, 1999;Dismissed for lack of substance;AnnualReport2000
Facilities to the Press;111. Complaint of Sh. Ashok Ahuja, Chief Editor, Dainik Sudur Sandesh, Sivani against Collector, Mohd. Suleman, Superintendent of Police, Smt. Pragya Richa Shrivastava.;December13, 1999;Directions;AnnualReport2000
Facilities to the Press;112. Complaint of the Editor, A Novel Times, Chennai against postal authorities.;February 14, 2000;Upheld;AnnualReport2000
Facilities to the Press;113. Complaint of Sh. Ashok Kumar Pradhan, Corres-pondent/ Journalist, Dainik Hari Bhumi, Rewari against the Information and, Public Relations Department, Government of Haryana.;February 14, 2000;Directions;AnnualReport2000
Facilities to the Press;114. Complaint of the Editor, 'Nirol Sach', Punjabi Fort-nightly, Patiala, Punjab against the Directorate, Public Relations Department, Govt. of Punjab.;February 14, 2000;Dismissed upon assurance;AnnualReport2000
Facilities to the Press;115. Complaint of Sh. Veer Singh, Vice-President, Journalist Union of Uttar Pradesh against Information and Public Relations Department, Govt. of U.P.;February 14, 2000;Upheld;AnnualReport2000
Facilities to the Press;116. Complaint of Sh. Amanullah Siddiqui, Editor, Central Express, Mahrajganj against the Director, Information and Public Relations Department, Govt. of U.P. and Additional District Information Officer, Mahrajganj.;February 14, 2000;Upheld;AnnualReport2000
Facilities to the Press;117. Complaint of the Publisher, Varanasi Times, Varanasi against the RNI and DAVP.;February 14, 2000;Dismissed for lack of substance Upheld;AnnualReport2000
Facilities to the Press;118. Complaint of Sh. Devender Kumar Saxena, Editor / Publisher, Yatayat Chetna (Weekly), Kanpur against the Director, I & PRD, Govt. of U.P., Lucknow.;February 14, 2000;Upheld;AnnualReport2000
Facilities to the Press;119.  Complaint of Shri Devender Kumar Saxena Editor / Publisher, Yatayat Chetna (Weekly), Kanpur against the Director, Information and Public. Relations Department, Government of Uttar Pradesh, Lucknow.;February 14, 2000;Upheld;AnnualReport2000
Facilities to the Press;119. Complaint of Mohd. Iqbal Hassan, Editor, Rashtriya Jang Times, Muzaffarnagar, Uttar Pradesh against the Director, Information and Public Relations Department, Govt. of U.P., Lucknow.;February 14, 2000;Dismissed for lack of substance;AnnualReport2000
Facilities to the Press;119. Complaint of Sh. Veer Singh, Editor, Manav Jagat, Saharanpur against the Information Department, Govt. of U.P., Lucknow.;February 14, 2000; Upheld;AnnualReport2000
Facilities to the Press;120.Complaint of Sh. Alimul Haque, Correspondent, Dainik Jagran, Baharaich against the Information and Public Relations Department, Govt. of U.P., Lucknow.;February 14,2000;Dismissed being baseless;AnnualReport2000
Facilities to the Press;120. Complaint of Sh. Kaluram Tyagi, Editor, Gram Utthan Newspaper, Khatauli against the Govt. of Uttar Pradesh regarding Advertising Policy.;February 14,2000;Upheld;AnnualReport2000
Facilities to the Press;121. Complaint of Sh. Rajiv Dheeraj, Executive (Admn.) Amar Ujala against Sh. Prashant Trivedi, the then District Magistrate, Mahoba.;February 14,2000;Upheld;AnnualReport2000
Facilities to the Press;122. Complaint of Mohd. Irashad Rayeen, Journalist, Mahoba, Uttar Pradesh against Shri Arimardan Singh, Local MLA, Samajwadi Party, Mahoba and police authorities, Mahoba, U.P.;February 14,2000;Sub-judice;AnnualReport2000
Curtailment of Press Freedom;123.Suo-motu action regarding Dinamalar, Tamil Daily's office ransacked by a armed gang.;April 6,1999 ;Dismissed on merits;AnnualReport2000
Curtailment of Press Freedom;b. Suo-motu action regarding Dinamalar, Tamil Daily's office ransacked by a armed gang.;April 6,1999 ;Dismissed on merits;AnnualReport2000
Curtailment of Press Freedom;124. Complaint of Sh. Sunil Waskar, Editor, Aaj Rashtrasatta, Nashik against SHO, Police Station, Igatpuri;June7,1999;Upheld;AnnualReport2000
Curtailment of Press Freedom;125. Complaint of Sh. Lalaram Chaturvedi, Director, Dainik Din-Raat, Itawah, Uttar Pradesh against police authorities.;June7,1999;Upheld;AnnualReport2000
Curtailment of Press Freedom;126. Complaint of Dr. N. K. Trikha, President, National Union of Journalists, Delhi against The Economic Times.;April 6, 1999;Upheld;AnnualReport2000
Voilence against Newsmen;﻿1. Complaint of Tuwa Ram Deka, Secre-tary, Darrang District Journalists Asso-ciation, Mangaldai against Police Officials.;July 8, 1991;D;AnnualReport1992
Voilence against Newsmen;2. Complaint of Shri Nathmal Gupta, Chief Editor, 'Chambal Ki Goonj', Muraina, M. P. alleging victimisation by the local police authorities.;July 8, 1991;B;AnnualReport1992
Voilence against Newsmen;3. Complaint of Shri T. Thangaswamy, Editor, 'Andaman Today', English fortnightly against Police and Bureau-crats of Andaman and Nicobar Islands.;July 8, 1991;B;AnnualReport1992
Voilence against Newsmen;4. Complaint of Shri Awdesh Gautam, Correspondent, 'Amrit Prabhat', Banda (U.P.) alleging harassment by the SHO, Sadar, Banda, Government of U. P.;July 8, 1991;B;AnnualReport1992
Voilence against Newsmen;5. Complaint of Shri Rajendra Singh Surya Vanshi, Editor, 'Nanpara Times', Bahraich against Shri K. K. Pandeya, Supplies Inspector, Food & Civil Supplies Dept., Government of U. P.;September  23, 1991;B;AnnualReport1992
Voilence against Newsmen;6. Complaint of Shri Ram Prasad Tulsyan against Govt. of Bihar in regard to harassment of pressmen.;September  23, 1991;C;AnnualReport1992
Voilence against Newsmen;7. Complaint of Shri Suraj Prakash Malik, Editor, Suraj Kesari, Muzaffarnagar, Uttar Pradesh against bad elements for assaulting him and his correspondent.;January 13, 1992;C;AnnualReport1992
Voilence against Newsmen;8. Complaint of Shri Paras Ram, Editor, Proprietor and Publisher of 'The Light of Andamans' against the Administration of Andaman and Nicobar Islands for violating the rules and policies of the government.;January 13, 1992;C;AnnualReport1992
Voilence against Newsmen;9. Complaint of Shri Satish Kumar, Editor, 'Mazdoor Morcha' Hindi fortnightly published from Faridabad against the Government of Haryana.;January 13, 1992;A;AnnualReport1992
Voilence against Newsmen;10. Complaint of Shri Akshya Kumar, Chief Correspondent, Tarun Duniya, Bhopal against the Police authorities.;January 13, 1992;B;AnnualReport1992
Voilence against Newsmen;11. Complaint of Shri Dashrath Gupta, Journalist against Jhansi Police, Govern-ment of U. P.;January 13, 1992;C;AnnualReport1992
Voilence against Newsmen;12. Complaint of Shri Bhoj Raj Singh Arya, Editor, Hathras against police authori-ties Government of Uttar Pradesh.;January 13, 1992;B;AnnualReport1992
Facilities to the Press;13. Complaint of Shri Bhawesh Mishra, Correspondent and Chairman, Saharsa, Telephone Consumers Union against District Telephone Authorities.;July 8,1991;B;AnnualReport1992
Facilities to the Press;14. Complaint of Dr. H. Majid Hussain, President, Akhil Bharatiya Patrakar Parishad, M. P. against Public Relations Department, Government of M. P.;July 8,1991;B;AnnualReport1992
Facilities to the Press;15. Complaint of Shri Mohammad Rafiq Khan, Chief Editor, 'Berozgar Times', Bhopal against the Panchayat Depart-ment of Madhya Pradesh.;July 8,1991;B;AnnualReport1992
Facilities to the Press;16. Complaint of Mohammad Zahir Khan, Editor, Pradesh Samachar Darpan, Bhopal against Panchayat Department of Madhya Pradesh.;July 8, 1991;B;AnnualReport1992
Facilities to the Press;17. Complaint of Sh. Satyapal Malik, Correspondent, Muzaffarnagar Bulletin against Government of Uttar Pradesh.;September 23, 1991;A;AnnualReport1992
Facilities to the Press;18. Complaint of Shri Nani Gopal Dutta, Publisher, Nabakoli Quarterly Literary Periodical, Calcutta against Govern-ment of West Bengal.;January 13, 1992;D;AnnualReport1992
